"","X","court_index_number","docket_number","eviction_address","eviction_apartment_number","executed_date","marshal_first_name","marshal_last_name","residential_commercial","borough","eviction_postcode","ejectment","eviction_legal_possession","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","year"
"1336",92312,"304293/23",211348,"38-08 BEACH CHANNEL DRIVE","03K","2024-07-16","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.595991,-73.770835,14,31,97203,4302129,4159550003,"Hammels-Arverne-Edgemere",2024
"1337",92368,"17123/16",31716,"1780 FIRST AVENUE","06E","2017-01-26","Bruce","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780878,-73.946441,8,5,152,1076333,1015730020,"Yorkville",2017
"1338",92486,"10427/17",9378,"40-14 VERNON BLVD.","01E","2017-12-06","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.757646,-73.945976,1,26,25,4595578,4004700001,"Queensbridge-Ravenswood-Long Island City",2017
"1339",92547,"301510/23",34270,"208 LOCKMAN AVE","04F","2024-05-15","Edward","Guida","Residential","STATEN ISLAND",10303,"Not an Ejectment","Eviction",40.63195,-74.161711,1,49,31901,5109119,5012450001,"Mariner's Harbor-Arlington-Port Ivory-Graniteville",2024
"1340",92593,"19287/15",319776,"1315 AMSTERDAM AVENUE","20H","2017-01-09","Thomas","Bia","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.812647,-73.95679,9,7,20901,1084096,1019640001,"Morningside Heights",2017
"1341",92601,"10003/18",6704,"130 THIRD AVENUE","16A","2019-06-28","Frank","Siracusa","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.682116,-73.982892,6,33,127,3336054,3003940001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2019
"1342",92612,"12116/19",34801,"50-30 BROADWAY","06D","2020-01-27","Bruce","Kemp","Residential","QUEENS",11377,"Not an Ejectment","Eviction",40.754835,-73.910212,1,26,163,4430991,4007360002,"Astoria",2020
"1343",92624,"16129/16",107557,"691 FDR DR","11A","2017-04-07","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.719819,-73.975,3,2,20,1078055,1003560001,"Lower East Side",2017
"1344",92628,"16254/15",31560,"20 CATHERINE SLIP","09B","2017-01-17","Bruce","Kemp","Residential","MANHATTAN",10038,"Not an Ejectment","Eviction",40.709543,-73.996162,3,1,25,1077410,1001110100,"Chinatown",2017
"1345",92706,"18470/17",346963,"2850 8TH AVENUE","5B","2018-12-03","Thomas","Bia","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.826936,-73.938909,10,9,236,1060604,1020370001,"Central Harlem North-Polo Grounds",2018
"1346",93039,"210612/16",106358,"2360 FIRST AVE","11F","2017-03-02","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.799137,-73.933109,11,8,192,1081292,1018080001,"East Harlem North",2017
"1347",93065,"12919/17",111431,"50 AVENUE D","11I","2018-01-08","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.721675,-73.977485,3,2,20,1078049,1003560001,"Lower East Side",2018
"1348",93075,"17835/17",114245,"443 WEST 25TH STREET","01E","2019-02-11","Maxine","Chevlowe","Residential","MANHATTAN",10001,"Not an Ejectment","Eviction",40.748499,-74.002097,4,3,93,1083579,1007230001,"Hudson Yards-Chelsea-Flatiron-Union Square",2019
"1349",93104,"11495/17",11380,"136-10 LATIMER PLACE","07K","2018-04-27","Edward","Guida","Residential","QUEENS",11354,"Not an Ejectment","Eviction",40.766595,-73.831295,7,20,88901,4443409,4049510008,"Flushing",2018
"1350",93127,"17352/16",114909,"709 FDR DRIVE","11F","2019-02-21","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720591,-73.974909,3,2,20,1078054,1003560001,"Lower East Side",2019
"1351",93420,"59279/19",11380,"120-36 QUEENS BOULEVARD - GROUND FLOOR RETAIL STORE & BASEMENT","","2019-08-30","Robert","Renzulli","Commercial","QUEENS",11415,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2019
"1352",93472,"313281/23",111554,"71 WEST 112TH ST","08A","2024-05-30","Henry","Daley","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.799121,-73.950691,10,9,186,1083312,1015960001,"Central Harlem South",2024
"1353",93546,"326136/23",64582,"422 BLAKE AVENUE","06E","2024-07-26","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.666473,-73.90394,16,41,910,3328040,3037770001,"Brownsville",2024
"1354",93780,"94701/17",7278,"15 KOSSUTH PLACE 3RD FL. APT.","3RD FL","2018-05-07","Robert","Renzulli","Residential","BROOKLYN",11221,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2018
"1355",93880,"12352/18",114090,"419 WEST 17TH ST","02F","2019-09-23","Maxine","Chevlowe","Residential","MANHATTAN",10011,"Not an Ejectment","Eviction",40.743202,-74.004746,4,3,83,1078419,1007150010,"Hudson Yards-Chelsea-Flatiron-Union Square",2019
"1356",94002,"53882/17",338181,"1715 LONGFELLOW AVENUE","4G,","2017-12-18","Thomas","Bia","Residential","BRONX",10460,"Not an Ejectment","Eviction",40.835408,-73.884724,3,17,161,2010885,2030020025,"Crotona Park East",2017
"1357",94009,"330540/23",1349,"919 MYRTLE AVENUE","02H","2024-07-26","Charles","Kemp","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.695866,-73.945027,3,36,25902,3324250,3017400001,"Bedford",2024
"1358",94026,"010080?17",68869,"208 LOCKMAN AVENUE","02C","2017-10-05","Steven","Powell","Residential","STATEN ISLAND",10303,"Not an Ejectment","Eviction",40.63195,-74.161711,1,49,31901,5109119,5012450001,"Mariner's Harbor-Arlington-Port Ivory-Graniteville",2017
"1359",94166,"14211/13",58590,"41 NOSTRAND AVENUE","04A","2017-04-11","Howard","Schain","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.698579,-73.953193,3,36,255,3325589,3017190001,"Bedford",2017
"1360",94186,"18773/11",59175,"106-05 GLENWOOD ROAD","01C","2017-02-22","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.649591,-73.895485,18,42,982,3321413,3081740001,"Canarsie",2017
"1361",94239,"12597/17",110098,"427 WEST 26TH ST","02D","2017-06-29","Maxine","Chevlowe","Residential","MANHATTAN",10001,"Not an Ejectment","Eviction",40.749056,-74.00148,4,3,97,1012828,1007240015,"Hudson Yards-Chelsea-Flatiron-Union Square",2017
"1362",94254,"11562/17",32172,"200 WEST 143RD ST","05L","2017-08-08","Bruce","Kemp","Residential","MANHATTAN",10030,"Not an Ejectment","Eviction",40.820379,-73.940137,10,9,232,1060430,1020280016,"Central Harlem North-Polo Grounds",2017
"1363",94258,"10366/15",102540,"930 EAST 4TH WALK","04G","2017-02-06","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720695,-73.976526,3,2,20,1078057,1003560001,"Lower East Side",2017
"1364",94265,"10868/16",75828,"150 LAMPORT BLVD.","3D","2017-07-14","Kenneth","Giachetta","Residential","STATEN ISLAND",10305,"Not an Ejectment","Eviction",40.595059,-74.077492,2,50,64,5116731,5032430100,"Grasmere-Arrochar-Ft. Wadsworth",2017
"1365",94356,"13113/17",32678,"919 MYRTLE AVENUE","07J","2018-01-10","Bruce","Kemp","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.695866,-73.945027,3,36,25902,3324250,3017400001,"Bedford",2018
"1366",94388,"14106/19",34566,"180 SOUTH STREET","04E","2020-01-14","Bruce","Kemp","Residential","MANHATTAN",10038,"Not an Ejectment","Eviction",40.708821,-73.998968,3,1,25,1077413,1001110100,"Chinatown",2020
"1367",94430,"12336/17",203097,"23-02 34TH AVENUE","06D","2018-08-27","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.762176,-73.932605,1,26,47,4430875,4005590002,"Astoria",2018
"1368",94462,"803036/16",90194,"535 HAVEMEYER AVE","19H","2017-01-19","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.818089,-73.844673,9,18,90,2092635,2035370001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"1369",94607,"16252/17",60403,"268 OSBORN STREET","04I","2018-04-20","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.665664,-73.907863,16,41,912,3326527,3035610001,"Brownsville",2018
"1370",94617,"20138/17",341905,"3150 BROADWAY","15F","2018-10-01","Thomas","Bia","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.814239,-73.959336,9,7,211,1084117,1019800001,"Morningside Heights",2018
"1371",94623,"11349/17",202830,"14-74 BEACH CHANNEL DRIVE","04D","2019-03-14","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.610085,-73.753561,14,31,103201,4449691,4155010002,"Far Rockaway-Bayswater",2019
"1372",94686,"11444/18",115097,"930 E 4TH WALK","12B","2019-07-02","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720695,-73.976526,3,2,20,1078057,1003560001,"Lower East Side",2019
"1373",94729,"808166/16",93101,"400 BROOK AVENUE","08A","2017-11-03","Darlene","Barone","Residential","BRONX",10454,"Not an Ejectment","Eviction",40.811543,-73.916891,1,8,41,2090994,2022690100,"Mott Haven-Port Morris",2017
"1374",94749,"210670/16",4472,"507 COLUMBIA STREET","6B","2018-04-16","Frank","Siracusa","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.675052,-74.007495,6,38,85,3332223,3005380001,"Carroll Gardens-Columbia Street-Red Hook",2018
"1375",94752,"12605/17",33083,"420 EAST 105TH ST","05H","2018-07-02","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.78862,-73.939797,11,8,162,1083946,1016960001,"East Harlem South",2018
"1376",94786,"308229/23",33402,"41-07 VERNON BLVD.","03A","2024-05-09","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755654,-73.948035,1,26,25,4595558,4004650001,"Queensbridge-Ravenswood-Long Island City",2024
"1377",94952,"810734/16",94040,"2225 BRONXWOOD AVE","05E","2017-04-28","Darlene","Barone","Residential","BRONX",10469,"Not an Ejectment","Eviction",40.858672,-73.861786,11,13,328,2093367,2043490001,"Bronxdale",2017
"1378",94969,"12880/18",344366,"825 COLUMBUS AVENUE","14D","2018-09-06","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.795701,-73.965437,7,7,189,1081298,1018360001,"Upper West Side",2018
"1379",95009,"10697/17",18797,"100-40 202ND STREET","","2019-03-26","Edward","Guida","Residential","QUEENS",11423,"Not an Ejectment","Eviction",40.710701,-73.757553,12,27,50202,4232360,4108680026,"Hollis",2019
"1380",95034,"18965/17",85802,"81 N. PORTLAND AVE","13C","2018-07-12","Robert","Solimine","Residential","BROOKLYN",11205,"Not an Ejectment","Eviction",40.695383,-73.976232,2,35,18501,3335257,3020410001,"Fort Greene",2018
"1381",95095,"210320/18",82925,"2120 MADISON AVENUE","07A","2018-07-10","Henry","Daley","Residential","MANHATTAN",10037,"Not an Ejectment","Eviction",40.810914,-73.936879,11,9,210,1081116,1017570001,"East Harlem North",2018
"1382",95131,"10246/18",112959,"1390 FIFTH AVENUE","03E","2018-08-01","Maxine","Chevlowe","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.799512,-73.947314,10,9,186,1083316,1015960001,"Central Harlem South",2018
"1383",95148,"311242/23",111533,"1430 AMSTERDAM AVE","03E","2024-02-27","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.816403,-73.954075,9,7,219,1084128,1019840001,"Manhattanville",2024
"1384",95293,"807153/17",107938,"1704 RANDALL AVENUE","6G","2019-06-14","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.81664,-73.866884,9,18,20,2092608,2035150001,"Soundview-Castle Hill-Clason Point-Harding Park",2019
"1385",95295,"23896/18",34073,"1371 ST. MARKS AVE.","02B","2019-06-04","Bruce","Kemp","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.673742,-73.92304,8,41,307,3035982,3013570065,"Crown Heights North",2019
"1386",95380,"61880/16",325244,"2419 CAMBRELENG AVENUE","BSMT","2017-06-14","John","Villanueva","Residential","BRONX",10458,"Not an Ejectment","Eviction",40.855009,-73.885004,6,15,389,2092266,2030750021,"Belmont",2017
"1387",95433,"14409/16",58746,"272 STANLEY AVENUE","02B","2017-03-28","Howard","Schain","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.653819,-73.896736,18,42,982,3331295,3081580001,"Canarsie",2017
"1388",95467,"015051/17",154082,"653 KINGSBOROUGH 6TH WALK","3E","2018-06-27","Ronald","Pazant","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.674765,-73.922664,8,41,307,3324599,3013440001,"Crown Heights North",2018
"1389",95614,"10174/19",22099,"116-30 GUY R. BREWER BLVD","05A","2019-07-01","Edward","Guida","Residential","QUEENS",11434,"Not an Ejectment","Eviction",40.686109,-73.784108,12,28,278,4529903,4122350022,"Baisley Park",2019
"1390",95617,"300025/24",41631,"95 CENTRE MALL","05B","2024-10-17","Edward","Guida","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.674833,-74.003486,6,38,85,3332218,3005380001,"Carroll Gardens-Columbia Street-Red Hook",2024
"1391",95703,"10951/18",17208,"40-12 10TH STREET","04E","2019-02-13","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.756734,-73.944493,1,26,25,4595583,4004700100,"Queensbridge-Ravenswood-Long Island City",2019
"1392",95767,"300674/23",18879,"20 PALADINO AVE APARTMENT NO. 10E","10E","2024-01-30","Robert","Renzulli","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2024
"1393",95809,"12535/18",79390,"390 GEORGIA AVENUE","01A","2018-10-01","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.66704,-73.896586,5,42,1156,3336124,3037850015,"East New York (Pennsylvania Ave)",2018
"1394",95879,"16106/16",4840,"300 BAINBRIDGE ST","01C","2019-03-12","Jeffrey","Rose","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.681645,-73.925028,3,41,381,3333523,3016880001,"Crown Heights North",2019
"1395",96016,"314877/24",6908,"280 STONE AVENUE","07A","2024-10-23","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.672537,-73.907612,16,41,906,3424544,3034890001,"Brownsville",2024
"1396",96078,"56300/18",344252,"228 EAST 3RD STREET","2C","2018-06-01","Thomas","Bia","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.722351,-73.982225,3,2,2202,1087318,1003850019,"Lower East Side",2018
"1397",96086,"21333/13",151570,"325 ROEBLING STREET","4E","2019-02-05","Ronald","Pazant","Residential","BROOKLYN",11211,"Not an Ejectment","Eviction",40.708208,-73.960999,1,33,525,3341975,3021400026,"North Side-South Side",2019
"1398",96153,"64352/16",321553,"2271 MORRIS AVENUE","5C","2017-03-13","John","Villanueva","Residential","BRONX",10453,"Not an Ejectment","Eviction",40.857555,-73.902269,5,14,239,2013993,2031820035,"Fordham South",2017
"1399",96170,"14401/19",6354,"1550 EAST N.Y. AVE","01C","2019-09-26","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2019
"1400",96221,"15215/18",114300,"446 WEST 26TH STREET","06B","2019-05-16","Maxine","Chevlowe","Residential","MANHATTAN",10001,"Not an Ejectment","Eviction",40.749251,-74.001996,4,3,93,1083579,1007230001,"Hudson Yards-Chelsea-Flatiron-Union Square",2019
"1401",96408,"12662/17",13043,"107-34 159TH STREET","02D","2018-05-30","Edward","Guida","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.696058,-73.794563,12,28,254,4440735,4101250033,"South Jamaica",2018
"1402",96438,"68043/16",337833,"31 WEST 8TH STREET","9","2017-10-26","Thomas","Bia","Residential","MANHATTAN",10011,"Not an Ejectment","Eviction",40.732851,-73.997738,2,3,63,1009442,1005720059,"West Village",2017
"1403",96468,"15627/15",86643,"2951 WEST 33RD STREET","13E","2020-02-25","Robert","Solimine","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.573698,-73.999327,13,47,342,3321766,3070480015,"Seagate-Coney Island",2020
"1404",96632,"13707/18",61802,"1550 EAST 102 STREET","03I","2019-11-01","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.635308,-73.884986,18,46,1034,3331420,3083290225,"Canarsie",2019
"1405",96809,"17937/18",86449,"295 JACKSON STREET","07A","2019-01-29","Robert","Solimine","Residential","BROOKLYN",11211,"Not an Ejectment","Eviction",40.717558,-73.938764,1,34,449,3327832,3028670001,"East Williamsburg",2019
"1406",96907,"806256/16",91856,"680 TINTON AVENUE","06G","2017-04-13","Darlene","Barone","Residential","BRONX",10455,"Not an Ejectment","Eviction",40.816181,-73.90514,1,17,79,2091987,2026650001,"Melrose South-Mott Haven North",2017
"1407",96908,"17990/19",102354,"393 POWELL STREET","13K","2020-02-19","Henry","Daley","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.66482,-73.902724,16,42,910,3328133,3037970001,"Brownsville",2020
"1408",96953,"211548/16",108456,"505 EAST 120TH STR","05H","2017-06-15","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.797582,-73.931095,11,8,192,1081286,1018080001,"East Harlem North",2017
"1409",97169,"15918/16",31484,"1806 FIRST AVENUE","14D","2017-08-29","Bruce","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.781684,-73.945848,8,5,152,1082365,1015730001,"Yorkville",2017
"1410",97323,"325832/22",30235,"95 CENTRE MALL","04A","2023-09-20","Edward","Guida","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.674833,-74.003486,6,38,85,3332218,3005380001,"Carroll Gardens-Columbia Street-Red Hook",2023
"1411",97357,"15729/16",108193,"420 WEST 19TH ST","5J","2017-01-06","Maxine","Chevlowe","Residential","MANHATTAN",10011,"Not an Ejectment","Eviction",40.744368,-74.003934,4,3,89,1078445,1007160017,"Hudson Yards-Chelsea-Flatiron-Union Square",2017
"1412",97368,"15388/18",86781,"824 PARK AVENUE","01C","2019-11-21","Robert","Solimine","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.698379,-73.942504,3,36,28502,3338599,3017490015,"Stuyvesant Heights",2019
"1413",97379,"13546/16",326729,"133 WEST 90TH STREET","19E","2017-11-06","Thomas","Bia","Residential","MANHATTAN",10024,"Not an Ejectment","Eviction",40.789843,-73.972168,7,6,177,1077129,1012210007,"Upper West Side",2017
"1414",97382,"14012/17",85500,"177 SANDS STREET","11F","2018-07-05","Robert","Solimine","Residential","BROOKLYN",11201,"Not an Ejectment","Eviction",40.699801,-73.983616,2,35,23,3325905,3000680001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2018
"1415",97440,"10875/18",24459,"131 JERSEY STREET","1A","2019-12-06","Edward","Guida","Residential","STATEN ISLAND",10301,"Not an Ejectment","Eviction",40.644239,-74.086857,1,49,7,5113003,5000510001,"West New Brighton-New Brighton-St. George",2019
"1416",97629,"13196/18",114738,"711 F.D.R. DRIVE","#10E","2019-01-28","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720717,-73.974895,3,2,20,1078059,1003560001,"Lower East Side",2019
"1417",97838,"20762/17",61116,"554 MARCY AVENUE","02A","2018-10-05","Howard","Schain","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.695767,-73.949297,3,36,255,3324240,3017380001,"Bedford",2018
"1418",97948,"14765/19",158656,"393 POWELL STREET","16J","2019-10-03","Ronald","Pazant","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.66482,-73.902724,16,42,910,3328133,3037970001,"Brownsville",2019
"1419",98001,"809984/16",74950,"150 WEST 174TH STREE","12G","2018-03-07","Ileana","Rivera","Residential","BRONX",10453,"Not an Ejectment","Eviction",40.84731,-73.921943,5,16,20501,2092106,2028770001,"University Heights-Morris Heights",2018
"1420",98026,"21477/18",115855,"890 EAST 6TH STREET","14H","2019-07-11","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.722144,-73.976081,3,2,20,1078051,1003560001,"Lower East Side",2019
